2586,景田饮用纯净水裹塑360毫升 x12瓶,百岁山,堆头_景田饮用纯净水瓶装360毫升_彩塑12瓶,
2604,百岁山饮用天然矿泉水箱装348毫升 x24瓶,百岁山,堆头_景田百岁山饮用天然矿泉水瓶装348毫升_纸箱24瓶,
2605,百岁山饮用天然矿泉水裹塑348毫升 x6瓶,百岁山,堆头_景田百岁山饮用天然矿泉水瓶装348毫升_彩塑6瓶,
2597,纯水乐饮用纯净水裹塑550毫升 x12瓶,纯水乐,堆头_百事纯水乐饮用纯净水瓶装550毫升_彩塑12瓶,
2584,纯水乐饮用纯净水裹塑550毫升 x24瓶,纯水乐,堆头_百事纯水乐饮用纯净水瓶装550毫升_彩塑24瓶,
2598,纯水乐饮用纯净水裹敷塑料24包x 350毫升,纯水乐,堆头_百事纯水乐饮用纯净水瓶装350毫升_彩塑24瓶,
957,百事可___水 550ml X 12,纯水乐,堆头_百事纯水乐饮用纯净水瓶装550毫升_彩塑12瓶,
2639,统一爱夸饮用天然矿泉水裹塑570毫升 x6瓶,统一水,堆头_爱夸饮用天然矿泉水瓶装570毫升_彩塑6瓶,
620,冰露纯悦包装饮用水 1.5L(12)整箱,冰露,堆头_冰露纯悦瓶装1500毫升_彩塑12瓶,
636,冰露矿物质水轻量1.5(12)整箱,冰露,堆头_冰露饮用水瓶装1500毫升_塑料膜12瓶,
597,冰露纯悦塑料550(24)整箱,冰露,堆头_冰露纯悦瓶装550毫升_彩塑24瓶,
612,冰露纯净水塑料550(24)整箱,冰露,堆头_冰露纯净水瓶装550毫升_塑料膜24瓶,
618,冰露纯悦塑料550(12)整箱,冰露,堆头_冰露纯悦瓶装550毫升_彩塑12瓶,
762,冰露纯悦塑料550(24)开箱,冰露,堆头_冰露纯悦瓶装550毫升_彩塑24瓶,
637,冰露矿物质水轻量550(12)整箱,冰露,堆头_冰露饮用水瓶装550毫升_彩塑12瓶,
638,冰露矿物质水轻量550(24)整箱,冰露,堆头_冰露饮用水瓶装550毫升_塑料膜24瓶,
533,冰露纯悦水未开箱(550毫升x24),冰露,堆头_冰露纯悦瓶装550毫升_纸箱24瓶,
534,冰露纯悦水开箱(550毫升x24),冰露,堆头_冰露纯悦瓶装550毫升_纸箱24瓶,
644,冰露纯悦塑料800ML(12)整箱,冰露,堆头_冰露纯悦瓶装800毫升_纸箱12瓶,
2263,康师傅包装饮用水24包 x 550 毫升,康师傅水,堆头_康师傅包装饮用水瓶装550毫升_彩塑24瓶,
1756,康师傅饮用水包裹塑料12包装X 550 ml,康师傅水,堆头_康师傅包装饮用水瓶装550毫升_彩塑12瓶,
1758,康师傅饮用水包裹塑料8包X 1.5 l,康师傅水,堆头_康师傅包装饮用水瓶装1500毫升_彩塑8瓶,
1731,娃哈哈纯净水包裹塑料12包装X 596毫升,娃哈哈水,堆头_娃哈哈饮用纯净水瓶装596毫升_彩塑12瓶,
1747,海之言海盐卡曼橘纸板盒15包X 500毫升,统一海之言,堆头_统一海之言海盐卡曼橘瓶装500毫升_纸箱15瓶,
1746,海之言海盐柠檬纸盒15片装X 500毫升,统一海之言,堆头_统一海之言柠檬瓶装500毫升_纸箱15瓶,
1054,Nestle Excellent Live Mineral Water Bottle 12 x 550 ml,雀巢,,
