515,美汁源果粒奶优草莓450g,果粒奶优,美汁源果粒奶优草莓味瓶装450毫升,
301,娃哈哈营养快线菠萝味牛奶果汁饮品(>=0.7)1500ML,娃哈哈营养快线,娃哈哈营养快线水果牛奶饮品菠萝味瓶装1500克,
302,娃哈哈营养快线香草淇淋味牛奶果汁饮品(>=0.7)1500ML,娃哈哈营养快线,娃哈哈营养快线水果牛奶饮品香草冰激凌味瓶装1500克,
303,娃哈哈营养快线椰子味牛奶果汁饮品(>=0.7)1500ML,娃哈哈营养快线,娃哈哈营养快线水果酸奶饮品椰子味瓶装1500克,
304,娃哈哈营养快线原味牛奶果汁饮品(>=0.7)1500ML,娃哈哈营养快线,娃哈哈营养快线水果牛奶饮品原味瓶装1500克,
292,娃哈哈营养快线菠萝味牛奶果汁饮品(>=0.7)300ML,娃哈哈营养快线,娃哈哈营养快线水果牛奶饮品菠萝味瓶装300克,
293,娃哈哈营养快线原味牛奶果汁饮品(>=0.7)280ML,娃哈哈营养快线,娃哈哈营养快线水果牛奶饮品原味瓶装280克,
294,娃哈哈营养快线椰子味牛奶果汁饮品(>=0.7)350ML,娃哈哈营养快线,娃哈哈营养快线水果酸奶饮品椰子味瓶装350克,
295,娃哈哈营养快线原味牛奶果汁饮品(>=0.7)350ML,娃哈哈营养快线,娃哈哈营养快线水果酸奶饮品原味瓶装350克,
358,娃哈哈营养快线柠檬酸奶饮品450ML,娃哈哈营养快线,娃哈哈营养快线柠檬酸奶饮品瓶装450毫升,
717,娃哈哈营养快线 幸福牵线 椰子味 500ml,娃哈哈营养快线,娃哈哈营养快线水果酸奶饮品椰子味瓶装500克,
296,娃哈哈营养快线菠萝味牛奶果汁饮品(>=0.7)500ML,娃哈哈营养快线,娃哈哈营养快线水果牛奶饮品菠萝味瓶装500克,
297,娃哈哈营养快线升级版原味果汁酸奶饮品(>=0.7)500ML,娃哈哈营养快线,娃哈哈营养快线水果牛奶饮品原味瓶装500克,
298,娃哈哈营养快线香草味牛奶果汁饮品(>=0.7)500ML,娃哈哈营养快线,娃哈哈营养快线水果牛奶饮品香草冰激凌味瓶装500克,
299,娃哈哈营养快线椰子味牛奶果汁饮品(>=0.7)500ML,娃哈哈营养快线,娃哈哈营养快线水果酸奶饮品椰子味瓶装500克,
300,娃哈哈营养快线原味牛奶果汁饮品(>=0.7)500ML,娃哈哈营养快线,娃哈哈营养快线水果牛奶饮品原味瓶装500克,
357,娃哈哈莫小凡&白萌萌乳味饮料300ML,娃哈哈莫小凡和白萌萌,娃哈哈莫小凡&白萌萌乳味饮品瓶装300毫升,
812,娃哈哈莫小凡＆白萌萌乳味饮品500ml,娃哈哈莫小凡和白萌萌,娃哈哈莫小凡&白萌萌乳味饮品瓶装500毫升,
935,娃哈哈莫小凡&白萌萌乳味饮料500ML,娃哈哈莫小凡和白萌萌,娃哈哈莫小凡&白萌萌乳味饮品瓶装500毫升,
1717,水动乐果蔬西柚营养素饮料塑料瓶600毫升,水动乐,水动乐西柚味瓶装600毫升,
1718,水动乐柠檬瓶600毫升,水动乐,水动乐柠檬味瓶装600毫升,
1719,水动乐蜂蜜柠檬瓶600毫升,水动乐,水动乐蜂蜜柠檬味瓶装600毫升,
64,水动乐西柚味600毫升,水动乐,水动乐西柚味瓶装600毫升,
707,水动乐超级莓塑料瓶600毫升,水动乐,水动乐缤纷莓果味瓶装600毫升,
59,水动乐柑橘味塑料瓶600毫升,水动乐,水动乐橙味瓶装600毫升,
60,水动乐白葡萄塑料瓶600毫升,水动乐,水动乐白葡萄味瓶装600毫升,
61,水动乐果蔬桃味营养素饮料塑料瓶600毫升,水动乐,水动乐桃味瓶装600毫升,
62,水动乐果蔬橙味营养素饮料塑料瓶600毫升,水动乐,水动乐橙味瓶装600毫升,
63,水动乐果蔬柠檬营养素饮料塑料瓶600毫升,水动乐,水动乐柠檬味瓶装600毫升,
647,佳得乐 藍莓600ml,佳得乐,佳得乐蓝莓味运动饮料瓶装600毫升,
648,佳得乐 葡萄柚600ml,佳得乐,佳得乐西柚味运动饮料瓶装600毫升,
649,佳得乐 檸檬600ml,佳得乐,佳得乐柠檬味运动饮料瓶装600毫升,
650,佳得乐 橙味600ml,佳得乐,佳得乐橙味运动饮料瓶装600毫升,
1369,农夫山泉尖叫运动盖型植物风味饮料550ml,农夫山泉尖叫,农夫山泉尖叫植物型瓶装550毫升,
761,尖叫柠檬风味运动550毫升,农夫山泉尖叫,农夫山泉尖叫纤维型瓶装550毫升,
306,农夫山泉尖叫塑料瓶多肽型550ML,农夫山泉尖叫,农夫山泉尖叫多肽型瓶装550毫升,
1292,娃哈哈活化维生素水柑橘味600毫升,娃哈哈激活,娃哈哈激活维生素饮品柑橘口味瓶装600克,
1077,娃哈哈激活维生素饮料柠檬味瓶600 ml,娃哈哈激活,娃哈哈激活维生素饮品清新柠檬口味瓶装600克,
1076,娃哈哈激活维生素饮料桃味瓶600 ml,娃哈哈激活,娃哈哈激活维生素饮品水蜜桃口味瓶装600克,
1078,娃哈哈激活维生素饮料荔枝口味600ml,娃哈哈激活,娃哈哈激活维生素饮品清新荔枝口味瓶装600克,
354,娃哈哈激活维生素饮品柠檬口味600ML,娃哈哈激活,娃哈哈激活维生素饮品清新柠檬口味瓶装600克,
355,娃哈哈激活维生素饮品柑橘口味600ML,娃哈哈激活,娃哈哈激活维生素饮品柑橘口味瓶装600克,
356,娃哈哈激活维生素饮品水蜜桃口味600ML,娃哈哈激活,娃哈哈激活维生素饮品水蜜桃口味瓶装600克,
2275,健力宝运动饮料橙蜜味罐装500毫升,健力宝,健力宝运动饮料橙蜜味罐装500毫升,
173,健力宝橙蜜运动饮料(不含果汁)塑瓶2000ML,健力宝,健力宝运动饮料橙蜜味瓶装2000毫升,
171,健力宝橙蜜运动饮料(不含果汁)罐装330ML,健力宝,健力宝运动饮料橙蜜味罐装330毫升,
947,健力寶檸檬蜂蜜330ml,健力宝,健力宝运动饮料柠蜜味罐装330毫升,
720,健力宝瓶装柠蜜味560ml,健力宝,健力宝运动饮料柠蜜味瓶装560毫升,
172,健力宝橙蜜运动饮料(不含果汁)塑瓶560ML,健力宝,健力宝运动饮料橙蜜味瓶装560毫升,
683,美汁源植场新人椰子汁植物蛋白饮料PET1000g,植场新人,美汁源植场新人椰子汁瓶装1000克,
630,美汁源植场新人椰子汁植物蛋白饮料CAN 240g,植场新人,美汁源植场新人椰子汁罐装240克,
631,美汁源植场新人芝麻核桃复合蛋白饮料CAN 240g,植场新人,美汁源植场新人芝麻核桃罐装240克,
2653,维他奶低糖原味豆奶纸盒装250毫升,维他奶,维他奶vitasoy低糖原味豆奶盒装250毫升,
2652,维他奶原味豆奶玻璃瓶装236毫升,维他奶,维他奶vitasoy植物蛋白早餐奶原味玻璃瓶装236毫升,
2648,维他奶原味豆奶瓶装330毫升,维他奶,维他奶vitasoy原味豆奶瓶装330毫升,
1703,维他奶原味豆奶纸盒250毫升,维他奶,维他奶vitasoy原味豆奶盒装250毫升,
2644,维他奶巧克力味豆奶饮料瓶装330毫升,维他奶,维他奶vitasoy巧克力味豆奶瓶装330毫升,
2646,维他奶巧克力味豆奶饮料纸盒装250毫升,维他奶,维他奶vitasoy巧克力味豆奶盒装250毫升,
2655,维他奶香草味豆奶饮料纸盒装250毫升,维他奶,维他奶vitasoy香草味豆奶盒装250毫升,
2647,维他奶麦精豆奶纸盒装250毫升,维他奶,维他奶vitasoy麦精奶盒装250毫升,
2643,维他奶黑豆奶纸盒装250毫升,维他奶,维他奶vitasoy黑豆奶盒装250毫升,
2665,银鹭红枣花生牛奶瓶装450毫升,银鹭,银鹭红枣花生牛奶复合蛋白饮品瓶装450毫升,
2663,银鹭红枣花生牛奶瓶装500毫升,银鹭,银鹭红枣花生牛奶复合蛋白饮品瓶装500毫升,
2671,银鹭红豆花生牛奶瓶装450毫升,银鹭,银鹭红豆花生牛奶复合蛋白饮品瓶装450毫升,
2674,银鹭红豆花生牛奶纸盒装250毫升,银鹭,银鹭红豆花生牛奶复合蛋白饮品盒装250毫升,
1705,银鹭花生牛奶瓶450毫升,银鹭,银鹭花生牛奶复合蛋白饮品瓶装450毫升,
2675,银鹭花生牛奶瓶装500毫升,银鹭,银鹭花生牛奶复合蛋白饮料瓶装500毫升,
2670,银鹭花生牛奶纸盒装250毫升,银鹭,银鹭花生牛奶复合蛋白饮品盒装250毫升,
2667,银鹭薏仁花生牛奶瓶装450毫升,银鹭,银鹭薏仁花生牛奶复合蛋白饮品盒装250毫升,
2684,雪菲力豆奶250毫升,雪菲力豆奶,雪菲力豆奶盒装250毫升,
314,百事可乐轻怡汽水可乐(不含果汁)罐装330ML-CS,百事可乐轻怡,百事可乐轻怡罐装330毫升,
157,百事可乐轻怡汽水可乐(不含果汁)塑料瓶500ML,百事可乐轻怡,百事可乐轻怡瓶装600毫升,
315,百事可乐轻怡汽水可乐(不含果汁)塑料瓶600ML,百事可乐轻怡,百事可乐轻怡瓶装600毫升,
1315,雪菲力乌梅塑料瓶 600毫升,雪菲力汽水,雪菲力乌梅果味汽水瓶装600毫升,
1312,雪菲力果然桃花开蜜桃味塑料瓶 550毫升,雪菲力汽水,雪菲力果然桃花开蜜桃味瓶装550毫升,
1316,雪菲力果然西番你百香果味塑料瓶 550毫升,雪菲力汽水,雪菲力果然西番你百香果味瓶装550毫升,
1314,雪菲力盐汽水(柠檬味)塑料瓶 600毫升,雪菲力汽水,雪菲力盐汽水柠檬味瓶装600毫升,
1781,可乐纤维+摩登罐 330ml,可口可乐,可口可乐纤维+零糖高罐装330毫升,
1502,可口可乐2010年国际足联世界杯南非瓶250毫升,可口可乐,可口可乐铝瓶装250毫升,
1716,可口可乐世界杯限量版ESP罐330毫升,可口可乐,可口可乐高罐装330毫升,
1351,可口可乐樱花250ml,可口可乐,可口可乐铝瓶装250毫升,
1352,可口可乐汽水饮料 碳酸饮料 250ml,可口可乐,可口可乐铝瓶装250毫升,
1715,可口可乐透明瓶500毫升,可口可乐,可口可乐瓶装600毫升,
2385,香草味可口可乐摩登罐 330毫升,可口可乐,可口可乐香草味高罐装330毫升,
591,可口可乐塑料瓶 1.5公升,可口可乐,可口可乐瓶装1500毫升,
521,可口可乐塑料1.0升,可口可乐,可口可乐瓶装1000毫升,
13,可口可乐塑料瓶 1.25公升,可口可乐,可口可乐瓶装1250毫升,
21,可口可乐轻量玻璃瓶 200毫升,可口可乐,可口可乐玻璃瓶装200毫升,
48,可口可乐塑料瓶 2公升,可口可乐,可口可乐瓶装2000毫升,
51,可口可乐塑料瓶 2.3公升,可口可乐,可口可乐瓶装2300毫升,
980,可口可乐塑料包装2.5升,可口可乐,可口可乐瓶装2500毫升,
5,可口可乐塑料瓶 300毫升,可口可乐,可口可乐瓶装300毫升,
2,可口可乐易拉罐 330毫升,可口可乐,可口可乐罐装330毫升,
689,姜味可乐摩登罐 330ml,可口可乐,可口可乐姜味高罐装330毫升,
690,健怡可乐易拉罐 330毫升,可口可乐,可口可乐健怡罐装330毫升,
579,香草味可口可乐易拉罐 330毫升,可口可乐,可口可乐香草味罐装330毫升,
617,可乐樱桃摩登罐 330ml,可口可乐,可口可乐樱桃味高罐装330毫升,
544,可口可乐摩登罐 330毫升,可口可乐,可口可乐高罐装330毫升,
691,姜味可乐塑料瓶 500ml,可口可乐,可口可乐姜味瓶装500毫升,
580,香草味可口可乐塑料瓶 500毫升,可口可乐,可口可乐香草味瓶装500毫升,
974,可乐纤维+塑料500毫升,可口可乐,可口可乐纤维+零糖瓶装500毫升,
616,可乐樱桃塑料瓶 500ml,可口可乐,可口可乐樱桃味瓶装500毫升,
126,可口可乐塑料瓶 500毫升 (旧直身瓶),可口可乐,可口可乐瓶装600毫升,
10,可口可乐塑料瓶 600ml,可口可乐,可口可乐瓶装600毫升,
595,可乐塑料瓶680毫升,可口可乐,可口可乐瓶装680毫升,
20,可乐塑料888毫升,可口可乐,可口可乐瓶装888毫升,
1725,可口可乐零度瓶1.5升,可口可乐零度,可口可乐零度瓶装1000毫升,
1724,可口可乐零度瓶1升,可口可乐零度,可口可乐零度瓶装1500毫升,
1726,可口可乐零度瓶2升,可口可乐零度,可口可乐零度瓶装2000毫升,
642,零度可口可乐塑料瓶 300毫升,可口可乐零度,可口可乐零度瓶装300毫升,
25,零度可口可乐易拉罐 330毫升,可口可乐零度,可口可乐零度罐装330毫升,
513,零度可乐摩登罐 330毫升,可口可乐零度,可口可乐零度高罐装330毫升,
131,零度可口可乐塑料瓶 500毫升,可口可乐零度,可口可乐零度瓶装500毫升,
46,零度可乐塑料瓶 600毫升,可口可乐零度,可口可乐零度瓶装500毫升,
1739,激浪罐330毫升,激浪,激浪柠檬味罐装330毫升,
158,激浪汽水柠檬味可乐型(不含果汁)500ML,激浪,激浪柠檬味瓶装500毫升,
722,百事可乐无糖可乐型汽水330ml,百事可乐极度,百事可乐极度罐装330毫升,
156,百事可乐极度极度汽水可乐(不含果汁)塑料瓶500ML-CS,百事可乐极度,百事可乐极度瓶装500毫升,
1386,888ML芬达橙,芬达,芬达橙味瓶装888毫升,
2341,芬达水蜜桃味汽水瓶装300毫升,芬达,芬达水蜜桃味瓶装300毫升,
1304,芬达草莓塑料500,芬达,芬达草莓味瓶装500毫升（扭扭瓶）,
2343,芬达葡萄味汽水瓶装2升,芬达,芬达葡萄味瓶装2000毫升,
1326,芬达零卡橙味无糖摩登罐330毫升,芬达,芬达零卡橙味高罐装330毫升,
1387,芬达青柠塑料500,芬达,芬达青柠味瓶装500毫升(扭扭瓶),
621,芬达橙汁塑料瓶 1.0公升,芬达,芬达橙味瓶装1000毫升,
15,芬达橙汁塑料瓶1.25L,芬达,芬达橙味瓶装1250毫升,
23,芬达橙轻量瓶200,芬达,芬达橙味玻璃瓶装200毫升,
132,芬达轻量RB200ML,芬达,芬达橙味玻璃瓶装200毫升,
146,芬达水蜜桃瓶装200,芬达,芬达水蜜桃味玻璃瓶装200毫升,
144,芬达苹果塑料2升,芬达,芬达苹果味瓶装2000毫升,
50,芬达橙汁塑料2升,芬达,芬达橙味瓶装2000毫升,
53,芬达橙汁塑料2.3升,芬达,芬达橙味瓶装2300毫升,
9,芬达苹果塑料300,芬达,芬达苹果味瓶装300毫升,
4,芬达橙汁易拉罐 330毫升,芬达,芬达橙味罐装330毫升,
665,芬达水蜜桃摩登罐330ml,芬达,芬达水蜜桃味高罐装330毫升,
663,芬达苹果易拉罐 330毫升,芬达,芬达苹果味罐装330毫升,
664,芬达葡萄摩登罐 330毫升,芬达,芬达葡萄味高罐装330毫升,
666,芬达西瓜摩登罐 330毫升,芬达,芬达西瓜味高罐装330毫升,
28,芬达苹果拉罐330,芬达,芬达苹果味罐装330毫升,
29,芬达水蜜桃拉罐330ml,芬达,芬达水蜜桃味罐装330毫升,
30,芬达葡萄拉罐330,芬达,芬达葡萄味罐装330毫升,
547,芬达橙汁摩登罐 330毫升,芬达,芬达橙味高罐装330毫升,
963,芬达零卡塑料500ML,芬达,芬达零卡橙味瓶装500毫升,
128,芬达水蜜桃塑料500,芬达,芬达水蜜桃味瓶装500毫升(扭扭瓶),
140,芬达西瓜塑料500,芬达,芬达西瓜味瓶装500毫升(扭扭瓶),
148,芬达芒果塑料500,芬达,芬达芒果味瓶装500毫升,
143,芬达菠萝塑料500,芬达,芬达菠萝味瓶装500毫升(扭扭瓶),
482,芬达苹果塑料瓶 500毫升,芬达,芬达苹果味瓶装500毫升(扭扭瓶),
483,芬达葡萄塑料瓶 500毫升,芬达,芬达葡萄味瓶装500毫升(扭扭瓶),
127,芬达橙汁塑料瓶 500毫升,芬达,芬达橙味瓶装500毫升(扭扭瓶),
42,芬达水蜜桃塑料600,芬达,芬达水蜜桃味瓶装600毫升,
43,芬达菠萝塑料600,芬达,芬达菠萝味瓶装600毫升,
44,芬达苹果塑料600,芬达,芬达苹果味瓶装600毫升,
45,芬达葡萄塑料600,芬达,芬达葡萄味瓶装600毫升,
12,芬达橙汁塑料瓶 600ml,芬达,芬达橙味瓶装600毫升,
465,芬达西瓜塑料瓶 600毫升,芬达,芬达西瓜味瓶装600毫升,
635,芬达橙汁塑料瓶680毫升,芬达,芬达橙味瓶装680毫升,
176,娃哈哈格瓦斯麦芽汁发酵饮品(不含果汁)塑料瓶1250ML,娃哈哈格瓦斯,娃哈哈格瓦斯俄罗斯风味瓶装1250毫升,
175,娃哈哈格瓦斯麦芽汁发酵碳酸饮料(不含果汁)塑料瓶330ML,娃哈哈格瓦斯,娃哈哈格瓦斯俄罗斯风味瓶装330毫升,
342,健力宝爆果汽苹果汁饮料480ML,健力宝汽水,健力宝爆果汽苹果汁饮料含气型瓶装480毫升,
1353,美年达  橙子苏打330ml,美年达,美年达橙味瓶装330毫升,
1744,美年达橙味瓶500毫升,美年达,美年达橙味瓶装600毫升,
1520,美年达橙汁塑料瓶1升,美年达,美年达橙味瓶装1000毫升,
1798,美年达汽水橙味汽水塑料瓶600ML,美年达,美年达橙味瓶装600毫升,
1518,美年达碳酸饮料荔枝味瓶600毫升,美年达,美年达荔枝味瓶装600毫升,
1743,美年达荔枝瓶装550毫升,美年达,美年达荔枝味瓶装600毫升,
2328,美年达青苹果味汽水瓶装2升,美年达,美年达青苹果味瓶装2000毫升,
336,美年达汽水橙味(不含果汁)塑料瓶1250ML,美年达,美年达橙味瓶装1250毫升,
601,美年达橙味汽水瓶装2500ML,美年达,美年达橙味瓶装2500毫升,
165,美年达汽水橙味(不含果汁)塑料瓶2000ML,美年达,美年达橙味瓶装2000毫升,
721,美年达果味型汽水橙味330ml,美年达,美年达橙味瓶装330毫升,
160,美年达汽水青苹果味(不含果汁)罐装330ML,美年达,美年达青苹果味罐装330毫升,
813,美年达葡萄味330ml,美年达,美年达葡萄味罐装330毫升,
815,美年达橙味330ml,美年达,美年达橙味瓶装330毫升,
159,美年达汽水橙味(不含果汁)罐装330ML,美年达,美年达橙味罐装330毫升,
316,美年达汽水橙味(不含果汁)塑料瓶330ML-CS,美年达,美年达橙味瓶装330毫升,
162,美年达汽水葡萄味(不含果汁)塑料瓶550ML,美年达,美年达葡萄味瓶装600毫升,
164,美年达汽水橙味(不含果汁)塑料瓶550ML,美年达,美年达橙味瓶装600毫升,
235,美年达蜂蜜柚子味汽水550ml,美年达,美年达蜂蜜柚子味瓶装600毫升,
163,美年达汽水青苹果味(不含果汁)塑料瓶600ML,美年达,美年达青苹果味瓶装600毫升,
166,美年达汽水冰镇西瓜味(不含果汁)塑料瓶600ML-CS,美年达,美年达冰镇西瓜味瓶装600毫升,
317,美年达汽水葡萄味(不含果汁)塑料瓶600ML,美年达,美年达葡萄味瓶装600毫升,
1354,怡泉覆盆子味苏打水气泡水330ml,怡泉汽水,怡泉气泡水覆盆子味高罐装330毫升,
31,怡泉+C柠檬味易拉罐 330毫升,怡泉汽水,怡泉+C柠檬味罐装330毫升,
32,怡泉干姜水拉罐330,怡泉汽水,怡泉干姜水罐装330毫升,
33,怡泉苏打水易拉罐 330毫升,怡泉汽水,怡泉苏打水罐装330毫升,
34,怡泉汤力水拉罐330,怡泉汽水,怡泉汤力水罐装330毫升,
681,怡泉西柚味易拉罐 330毫升,怡泉汽水,怡泉苏打水西柚味罐装330毫升,
703,怡泉柠檬味苏打水汽水摩登罐 330毫升,怡泉汽水,怡泉苏打水柠檬味高罐装330毫升,
704,怡泉苏打水摩登罐 330毫升,怡泉汽水,怡泉苏打水原味高罐装330毫升,
978,怡泉有气乳酸饮品拉罐330ml,怡泉汽水,怡泉乳酸菌苏打罐装330毫升,
680,怡泉忌廉风味汽水易拉罐 330毫升,怡泉汽水,怡泉苏打水忌廉风味罐装330毫升,
548,怡泉 +C柠檬味 摩登罐 330,怡泉汽水,怡泉+C柠檬味高罐装330毫升,
693,怡泉柠檬味苏打水汽水塑料瓶 400毫升,怡泉汽水,怡泉+C柠檬味高罐装330毫升,
694,怡泉+C柠檬味塑料瓶 400毫升,怡泉汽水,怡泉+C柠檬味瓶装400毫升,
695,怡泉苏打水塑料瓶 400毫升,怡泉汽水,怡泉苏打水原味瓶装400毫升,
679,怡泉忌廉风味汽水塑料500ml,怡泉汽水,怡泉苏打水忌廉风味瓶装500毫升,
40,怡泉+C柠檬味塑料500,怡泉汽水,怡泉+C柠檬味瓶装500毫升,
682,怡泉西柚味塑料瓶 500毫升,怡泉汽水,怡泉+C西柚味瓶装500毫升,
47,怡泉苏打水塑料500,怡泉汽水,怡泉苏打水原味瓶装500毫升,
511,怡泉+C奇异果味塑料瓶500毫升,怡泉汽水,怡泉+C奇异果味瓶装500毫升,
1740,百事可乐蓝苏打饮料瓶450毫升,百事可乐,百事可乐blue瓶装450毫升,
1741,百事可乐饮料瓶1.5升,百事可乐,百事可乐瓶装1250毫升,
1742,百事可乐饮料罐250毫升,百事可乐,百事可乐罐装250毫升,
153,百事可乐汽水可乐(不含果汁)塑料瓶1250ML,百事可乐,百事可乐瓶装1250毫升,
154,百事可乐汽水可乐(不含果汁)塑料瓶2000ML,百事可乐,百事可乐瓶装2000毫升,
155,百事可乐汽水可乐(不含果汁)塑料瓶2500ML,百事可乐,百事可乐瓶装2500毫升,
151,百事可乐汽水可乐味(不含果汁)罐装330ML-CS,百事可乐,百事可乐罐装330毫升,
600,百事可乐瓶装500ML+100ML,百事可乐,百事可乐瓶装600毫升,
152,百事可乐汽水可乐味(不含果汁)塑料瓶600ML-CS,百事可乐,百事可乐瓶装600毫升,
926,7喜1升,七喜,七喜冰爽柠檬味瓶装1000毫升,
168,七喜汽水柠檬味(不含果汁)塑料瓶1250ML,七喜,七喜冰爽柠檬味瓶装1250毫升,
718,七喜 单瓶_碳酸饮料 2L,七喜,七喜冰爽柠檬味瓶装2000毫升,
169,七喜汽水柠檬味(不含果汁)塑料瓶2500ML,七喜,七喜冰爽柠檬味瓶装2500毫升,
719,七喜冰爽柠檬味汽水 塑瓶 330ml,七喜,七喜冰爽柠檬味瓶装330毫升,
900,7喜苏打水Fresh Up（不含果汁）可装330ML-CS,七喜,七喜冰爽柠檬味罐装330毫升,
319,七喜汽水柠檬味(不含果汁)塑料瓶330ML-CS,七喜,七喜冰爽柠檬味瓶装330毫升,
170,七喜汽水柠檬味(不含果汁)塑料瓶550ML,七喜,七喜冰爽柠檬味瓶装600毫升,
167,七喜汽水柠檬味(不含果汁)塑料瓶600ML,七喜,七喜冰爽柠檬味瓶装600毫升,
1782,雪碧纤维+摩登罐 330ml,雪碧,雪碧纤维+清爽柠檬味高罐装330毫升,
592,雪碧塑料瓶 1.5公升,雪碧,雪碧清爽柠檬味瓶装1500毫升,
522,雪碧塑料瓶 1.0公升,雪碧,雪碧清爽柠檬味瓶装1000毫升,
14,雪碧胶瓶 1.25公升,雪碧,雪碧清爽柠檬味瓶装1250毫升,
22,雪碧轻量玻璃瓶 200毫升,雪碧,雪碧清爽柠檬味玻璃瓶装200毫升,
49,雪碧塑料2升,雪碧,雪碧清爽柠檬味瓶装2000毫升,
52,雪碧塑料2.3升,雪碧,雪碧清爽柠檬味瓶装2300毫升,
979,雪碧塑料包装2.5L,雪碧,雪碧清爽柠檬味瓶装2500毫升,
6,雪碧塑料瓶 300毫升,雪碧,雪碧清爽柠檬味瓶装300毫升,
3,雪碧拉罐330,雪碧,雪碧清爽柠檬味罐装330毫升,
24,雪碧冰薄荷拉罐330,雪碧,雪碧冰薄荷清凉薄荷味罐装330毫升,
546,雪碧摩登罐 330毫升,雪碧,雪碧清爽柠檬味高罐装330毫升,
594,雪碧零卡摩登罐 330毫升,雪碧,雪碧零卡清爽柠檬味高罐装330毫升,
520,雪碧激柠青柠味易拉罐330毫升,雪碧,雪碧激柠清爽青柠味罐装330毫升,
696,雪碧纤维+ 塑料瓶500毫升,雪碧,雪碧纤维+清爽柠檬味瓶装500毫升,
578,雪碧零卡塑料500,雪碧,雪碧零卡清爽柠檬味瓶装500毫升,
484,雪碧冰薄荷塑料瓶 500毫升,雪碧,雪碧冰薄荷清凉薄荷味瓶装500毫升,
125,雪碧塑料瓶 500毫升,雪碧,雪碧清爽柠檬味瓶装600毫升,
510,雪碧激柠青柠味塑料瓶 500毫升,雪碧,雪碧激柠清爽青柠味瓶装500毫升,
11,雪碧塑料瓶 600ml,雪碧,雪碧清爽柠檬味瓶装600毫升,
41,雪碧冰薄荷塑料600,雪碧,雪碧冰薄荷清凉薄荷味瓶装500毫升,
596,雪碧塑料瓶680毫升,雪碧,雪碧清爽柠檬味瓶装680毫升,
1288,娃哈哈C柠檬碳酸汁530毫升,娃哈哈汽水,娃哈哈C柠檬柠檬汁碳酸饮料瓶装530毫升,
1327,娃哈哈C蜜桃碳酸饮料塑料瓶530毫升,娃哈哈汽水,娃哈哈C蜜桃蜜桃汁碳酸饮料瓶装530毫升,
1328,娃哈哈C西柚碳酸饮料塑料瓶530毫升,娃哈哈汽水,娃哈哈C西柚西柚汁碳酸饮料瓶装530毫升,
1730,娃哈哈苏打水薄荷柠檬瓶350毫升,娃哈哈汽水,娃哈哈苏打水饮品薄荷柠檬味瓶装350毫升,
339,娃哈哈非常可乐塑料瓶500ML,娃哈哈汽水,娃哈哈非常可乐碳酸饮料瓶装500毫升,
340,娃哈哈非常柠檬塑料瓶500ML,娃哈哈汽水,娃哈哈非常柠檬碳酸饮料柠檬味瓶装500毫升,
341,娃哈哈非常甜橙塑料瓶500ML,娃哈哈汽水,娃哈哈非常甜橙碳酸饮料甜橙味瓶装500毫升,
343,娃哈哈C驱动柠檬汁碳酸饮料530ML,娃哈哈汽水,娃哈哈C驱动柠檬汁碳酸饮料瓶装530毫升,
246,娃哈哈无汽苏打水350ML,娃哈哈汽水,娃哈哈苏打水饮品甜味瓶装350毫升,娃哈哈苏打水饮品无味瓶装350毫升
1732,屈臣氏沙示汽水瓶1.25升,屈臣氏,Watsons屈臣氏沙示瓶装1250毫升,
1842,屈臣氏沙示汽水瓶380毫升,屈臣氏,Watsons屈臣氏沙示瓶装380毫升,
1733,屈臣氏沙示汽水罐330毫升,屈臣氏,Watsons屈臣氏沙示罐装330毫升,
1803,屈臣氏蜜桃苏打水瓶装500毫升,屈臣氏,Watsons屈臣氏蜜桃汁苏打汽水瓶装500毫升,
1802,屈臣氏青柠苏打瓶500毫升,屈臣氏,Watsons屈臣氏青柠汁苏打汽水瓶装500毫升,
738,屈臣氏（Watsons）柠檬草味苏打汽水330ml,屈臣氏,Watsons屈臣氏苏打汽水柠檬草味罐装330毫升,
740,屈臣氏干姜苏打水330ml,屈臣氏,Watsons屈臣氏干姜汽水罐装330毫升,
174,屈臣氏苏打水(不含果汁)罐装330ML,屈臣氏,Watsons屈臣氏苏打汽水罐装330毫升,
723,屈臣氏 Watsons 汤力汽水330ml,屈臣氏,Watsons屈臣氏汤力汽水罐装330毫升,
724,屈臣氏香草苏打汽水 豆瓣 330ml,屈臣氏,Watsons屈臣氏苏打汽水香草味罐装330毫升,
26,醒目苹果(低糖)拉罐330,醒目,醒目汽水苹果味罐装330毫升,
36,醒目苹果(低糖配方)塑料瓶 500毫升,醒目,醒目汽水苹果味瓶装500毫升,
313,莹纯盐汽水(不含果汁)塑料瓶600ML,莹纯,莹纯盐汽水柠檬味瓶装600毫升,
2588,加多宝凉茶瓶装500毫升,加多宝,加多宝凉茶植物饮料瓶装500毫升,
2587,加多宝凉茶罐装310毫升,加多宝,加多宝凉茶植物饮料罐装310毫升,
1770,和其正常规凉茶饮料罐310毫升,和其正,和其正凉茶罐装310毫升,
1771,和其正普通凉茶饮料塑料瓶1.5升,和其正,和其正凉茶瓶装1500毫升,
2612,和其正清凉茶饮料塑料瓶550毫升,和其正,和其正凉茶瓶装550毫升,
1772,和其正清凉茶饮料塑料瓶600毫升,和其正,和其正凉茶瓶装550毫升,
2613,和其正清凉茶饮料罐装480毫升,和其正,和其正凉茶罐装480毫升,
